filename,Food_Description,clean_description,manual_fix,manual_description,database_used,GTIN/UPC,Full_Ingredient_List,token_removed
e69375614286afa78fcd8e736be6.jpeg,"Egg omelet or scrambled egg, made without fat, Grapes, raw, NS as to type","{'egg', 'omelet', 'grape'}",N,NA,NA,NA,"{'egg', 'grape'}",NA
e7eb15114f4f87aacd1cade224bf.jpeg,"Tortilla, flour, Chicken, NS as to part and cooking method, NS as to skin eaten, Egg omelet or scrambled egg, made with oil","{'egg', 'omelet', 'flour', 'chicken', 'oil', 'tortilla'}",N,NA,NA,NA,"{'egg', 'flour', 'chicken', 'oil', 'water'}",NA
872553734f76911ab0bdbbbc782e.jpeg,"Egg omelet or scrambled egg, made with animal fat or meat drippings","{'egg', 'omelet', 'dripping', 'meat'}",N,NA,NA,NA,"{'egg', 'meat'}",NA
5d344dc44f3bac4cd6ec6cbd46a0.jpeg,"Chicken wing, sauteed, Rice, fried, meatless, Egg omelet or scrambled egg, made with oil","{'egg', 'omelet', 'chicken', 'oil', 'rice'}",N,NA,NA,NA,"{'egg', 'chicken', 'oil', 'rice'}",NA
442c40d34ded95ab8bed70ea343f.jpeg,"Egg omelet or scrambled egg, with cheese, made without fat, Cheese, Cheddar","{'egg', 'omelet', 'cheddar', 'cheese'}",N,NA,NA,NA,"{'egg', 'cheese'}",NA
bdf92fad4178a75892839ed985a6.jpeg,"Egg omelet or scrambled egg, made with butter","{'egg', 'omelet', 'butter'}",N,NA,NA,NA,"{'egg', 'butter'}",NA
6c2d16ef41feb060e041f2a389b9.jpeg,"Egg omelet or scrambled egg, made with butter","{'egg', 'omelet', 'butter'}",N,NA,NA,NA,"{'egg', 'butter'}",NA
d23d61fb48ce81903e3a2db160b9.jpeg,"Egg, whole, fried with oil","{'egg', 'oil'}",N,NA,NA,NA,"{'egg', 'oil'}",NA
99ef806c44a9901e2f57fc4210bc.jpeg,"Egg, whole, cooked, NS as to cooking method, Spinach, cooked, from fresh, made with oil","{'egg', 'oil', 'spinach'}",N,NA,NA,NA,"{'egg', 'oil', 'spinach'}",NA
6aa4caaa405c874e23efb8a2fd5b.jpeg,"Muffin, English, Pork, NS as to cut, cooked, NS as to fat eaten, Egg, whole, fried with oil, Salsa, red, commercially-prepared, Broccoli, cooked, from frozen, fat not added in cooking","{'egg', 'muffin', 'oil', 'pork', 'broccoli', 'salsa'}",N,NA,NA,NA,"{'egg', 'flour', 'butter', 'milk', 'sugar', 'oil', 'pork', 'broccoli', 'salsa'}",NA
62d61be249ec805df361098a9242.jpeg,"Egg, whole, fried with butter, Muffin, English, Salsa, red, commercially-prepared","{'egg', 'muffin', 'butter', 'salsa'}",N,NA,NA,NA,"{'egg', 'flour', 'milk', 'sugar', 'vanilla', 'butter', 'salsa'}",NA
d223e79e4f4aa21d9776c0732860.jpeg,"Egg, whole, fried without fat, Bread, Italian, Grecian, Armenian, Margarine like spread, reduced calorie, about 20% fat, tub, salted","{'egg', 'margarine', 'bread'}",N,NA,NA,NA,"{'egg', 'margarine', 'flour', 'water', 'yeast', 'egg', 'oil', 'salt'}",NA
b4c1c18a4ce2ac28a0e1b769756c.jpeg,"Bread, multigrain, toasted, Egg, whole, fried with cooking spray, Eggplant dip, Cheese, Mexican blend","{'egg', 'eggplant', 'cheese', 'bread'}",N,NA,NA,NA,"{'egg', 'eggplant', 'cheese', 'flour', 'yeast', 'oil', 'water'}",NA
18b655124946a19c307f8fd0a58b.jpeg,"Egg, whole, fried with butter, Bread, multigrain, toasted, Cheese, NFS","{'egg', 'cheese', 'butter', 'bread'}",N,NA,NA,NA,"{'egg', 'cheese', 'butter', 'flour', 'water', 'yeast', 'oil', 'egg'}",NA
35ec115a434da63f8684c56af61c.jpeg,"Rice, white, cooked, fat not added in cooking, Egg, whole, fried with butter","{'egg', 'butter', 'rice'}",N,NA,NA,NA,"{'egg', 'butter', 'rice'}",NA
c4ffea574ad8ab3da5f862879a95.jpeg,"Bagel, Egg, whole, fried with butter","{'egg', 'butter', 'bagel'}",N,NA,NA,NA,"{'egg', 'butter', 'flour', 'yeast', 'water', 'oil', 'yogurt'}",NA
2fa6530c4271a4d3d4e4a9c21f02.jpeg,"Egg, whole, boiled or poached, Bread, whole grain white, toasted, Banana, raw","{'egg', 'banana', 'bread'}",N,NA,NA,NA,"{'egg', 'banana', 'flour', 'yeast', 'oil', 'salt', 'egg'}",NA
132a153148c19515c38cb38fad49.jpeg,"Bread, multigrain, Egg, whole, fried without fat, Avocado, raw","{'egg', 'avocado', 'bread'}",N,NA,NA,NA,"{'egg', 'avocado', 'flour', 'yeast', 'water', 'oil'}",NA
d047102c45aaa83d667bed209b23.jpeg,"Egg, whole, fried with cooking spray, Bread, sour dough, toasted, Topping, chocolate flavored hazelnut spread, Strawberries, raw","{'dough', 'hazelnut', 'bread', 'egg', 'chocolate', 'strawberry'}",N,NA,NA,NA,"{'hazelnut', 'flour', 'water', 'yeast', 'oil', 'salt', 'egg', 'chocolate', 'strawberry'}",NA
10f2d46f439daab1a8adad89b74f.jpeg,Date,{'date'},N,NA,NA,NA,{'date'},NA
6cbdad364aeb8beb25f97466b616.jpeg,"Tomato catsup, Chicken curry, Vegetables, NS as to type, cooked, fat added in cooking, NS as to type of fat, Yellow rice, cooked, NS as to fat added in cooking","{'curry', 'vegetable', 'tomato', 'chicken', 'catsup', 'rice'}",N,NA,NA,NA,"{'curry', 'tomato', 'chicken', 'vinegar', 'rice'}",NA
9d59b13847dca41029d612d0fb81.jpeg,"Cake or cupcake, chocolate, devil's food or fudge, with icing or filling, Raspberries, raw, NS as to color, Persimmon, raw","{'cupcake', 'icing', 'persimmon', 'cake', 'chocolate', 'devil', 'raspberry', 'fudge'}",N,NA,NA,NA,"{'vanilla',' egg', 'butter', 'flour', 'sugar', 'persimmon', 'chocolate', 'raspberry'}",NA
0179330140939306611d3628bcc0.jpeg,"Cake or cupcake, white, with icing or filling, apples, raw, with skin, sugars, granulated, water, bottled, generic, butter, without salt, spices, cinnamon, ground, spices, nutmeg, ground, spices, cloves, ground, wheat flour, white, all-purpose, unenriched, leavening agents, baking soda","{'cupcake', 'icing', 'butter', 'clove', 'nutmeg', 'cake', 'salt', 'agent', 'flour', 'wheat', 'spice', 'sugar', 'soda', 'cinnamon', 'apple'}",N,NA,NA,NA,"{'icing', 'butter', 'nutmeg', 'salt', 'flour', 'sugar', 'cinnamon', 'apple'}",NA
57d1b615431f96f90b69fd80c0ca.jpeg,"Cake or cupcake, NS as to type, apples, raw, with skin, sugars, granulated, water, bottled, generic, butter, without salt, spices, cinnamon, ground, spices, nutmeg, ground, spices, cloves, ground, wheat flour, white, all-purpose, unenriched, leavening agents, baking soda","{'cupcake', 'butter', 'clove', 'nutmeg', 'cake', 'salt', 'agent', 'flour', 'wheat', 'spice', 'sugar', 'soda', 'cinnamon', 'apple'}",N,NA,NA,NA,"{'butter', 'nutmeg', 'salt', 'flour', 'sugar', 'cinnamon', 'apple'}",NA
2b50759e4759b78671341d41561a.jpeg,"Potato, french fries, fast food, salt, table, spices, cumin seed, spices, chili powder, celery, raw, spices, garlic powder, spices, onion powder","{'cumin', 'celery', 'chili', 'salt', 'seed', 'garlic', 'onion', 'fry', 'spice', 'potato'}",N,NA,NA,NA,"{'cumin', 'celery', 'chili', 'salt', 'garlic', 'onion', 'potato'}",NA
9a8b737c484890f8765402c97bbd.jpeg,"Rice, brown, cooked, fat added in cooking, made with oil, Cucumber, raw, Broccoli, cooked, from fresh, fat not added in cooking, Chicken tenders or strips, breaded, from other sources, Salsa, red, commercially-prepared, Water, tap","{'cucumber', 'chicken', 'tender', 'oil', 'source', 'strip', 'broccoli', 'rice', 'salsa'}",N,NA,NA,NA,"{'cucumber', 'chicken', 'oil', 'broccoli', 'rice', 'salsa'}",NA
7c7d3c5d49beb8b36817bcc78016.jpeg,"Cereal (Quaker Cap'n Crunch's Crunchberries), Almond milk, unsweetened","{'crunchberries', 'milk', 'crunch', 'cereal', 'almond'}",N,NA,NA,NA,"{'milk', 'cereal', 'almond'}",NA
1323315847f6a8727282c1fe84f0.jpeg,"Vinegar, Spinach, raw, Olive oil, Garlic, raw, Bread crumbs, plain, Cheese, Parmesan, dry grated, Olive oil","{'crumb', 'cheese', 'parmesan', 'bread', 'garlic', 'olive', 'oil', 'spinach', 'vinegar'}",N,NA,NA,NA,"{'cheese', 'flour', 'yeast', 'water', 'egg', 'garlic', 'olive', 'oil', 'spinach', 'vinegar'}",NA
f82c9d234c68a0b50eb216e3e0a6.jpeg,"Croissant, Egg omelet or scrambled egg, with vegetables other than dark green and/or tomatoes, fat added in cooking, Lettuce, arugula, raw, Apple, raw, Raspberries, raw, NS as to color, Onions, green, cooked, from fresh, fat not added in cooking","{'croissant', 'egg', 'omelet', 'vegetable', 'green', 'tomato', 'onion', 'lettuce', 'arugula', 'raspberry', 'apple'}",N,NA,NA,NA,"{'butter', 'salt', 'milk', 'flour','sugar', 'yeast', 'egg', 'tomato', 'onion', 'lettuce', 'arugula', 'raspberry', 'apple'}",NA
77e7767c40fe957ea4a2d5af0b29.jpeg,"Crackers, crispbread",{'cracker'},N,NA,NA,NA,{'cracker'},NA
3d33d0b6470e9effdf81933c6df9.jpeg,"Crackers, oyster","{'cracker', 'oyster'}",N,NA,NA,NA,{'cracker'},NA
797ec0c8414f9199641ca1eaa09f.jpeg,"Couscous, plain, cooked, Squash, winter type, mashed, fat added in cooking, no sugar added in cooking, Almonds, unroasted","{'couscous', 'sugar', 'squash', 'almond'}",N,NA,NA,NA,"{'couscous', 'sugar', 'squash', 'almond'}",NA
81ef60604b6ab53b7333e37ec292.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
a302ddd443c59572d29676d32fe6.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
b325a1fe4c2b8bf9d74d7b108c07.jpeg,"Coffee, brewed, Coffee creamer, liquid, fat free",{'coffee'},N,NA,NA,NA,{'coffee'},NA
92b435184b85a2eaa25ca7566d8f.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
d2c4a130470bab4e6eefd841064f.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
38029f5445a6af71ef4165c7f913.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
b790ad9b49e7a50065886ff8d7b2.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
930c67dc4cf39b70d47d4cbdce3e.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
70b9ec4549dd99c96d00eb12e386.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
2040bf474b4b924617b14fa8a3bc.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
0364c1294e35a7e8fd01e4aeb5c8.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
afe4b415457882b7b282b893432a.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
6874d2b44833a9413dbe9e880e22.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
468cefb54d89a56edc43276cdcc2.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
6cce8db844f39b9cfa5d0a6d855d.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
8a60cc61425288db86d30496829d.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
b31d525947698ea0bcab7794c810.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
7f1ef1364a97a43501697b8f13b6.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
379d8c0b4701a351d892b5d2e89a.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
db0bd4e247a58adaa19d44f73711.jpeg,"Coffee, Cappuccino",{'coffee'},N,NA,NA,NA,{'coffee'},NA
3ac846af4504ae51fc87d660d644.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
833e3c8a4e79863b298826c31716.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
66dbcd8945ffa5dad2eb1817ff52.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
bcc7817e411fad7537560cbd6721.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
387b38664fdb9c3f1ddac3a2df5e.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
63670ab94f49b50242f1472ce354.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
0fb59c434935bdeaf4b483f51823.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
izbhcmqkzkf82u8zlzdjfkf83mf2.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
689777cb4ab68f043c86a98dfe7a.jpeg,"Coffee creamer, liquid, flavored, Iced Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
58857dbf40b59031d32a29921d42.jpeg,"Coffee, Cafe Mocha",{'coffee'},N,NA,NA,NA,{'coffee'},NA
733cc3e043fc93990c1470895786.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
c89923b84546a80fce3449f7c478.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
485c0b0147c6afc5c19b5a8ed564.jpeg,"Iced Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
50e605b74cc68511711217cbc428.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
bb13775642b4a4d5a1f3979551c7.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
f98472d24135845905502e199e5c.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
9db3eba34e79930aea820932970b.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
700bdcd948fc9d8d23691f15c84f.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
cccda1c649faa83e3b2d7520ec81.jpeg,"Coffee, brewed, Coffee creamer, liquid, fat free, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
44b80f244e449bf5eb1ee972bcad.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
e22d917e47bbb55bc99d692c1d92.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
8ee83c894afda69d17bc4418865f.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
d123efce425382fd0fa5bf5c4607.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
cc5d08e240758f38c27b432ce56f.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
b7e2e82d4608b204e61a98e467d0.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
77dc57664949afdb06829aab4fde.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
aca7da3c471a808eee2d48941668.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
da14005447ffa3901d26d0011cdb.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
f63fa07c4162a2fc3cc7a103f7a0.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
00aed7f846529795993f19942c0d.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
80c2f45c4d85aaa2af52d8b662b6.jpeg,"Iced Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
676903fc46e49904382619a28813.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
762fd9dd49a1aa97aa81e1262efe.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored",{'coffee'},N,NA,NA,NA,{'coffee'},NA
ce1f04c543fbb9f2f9741e0c0a4e.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
bf5c03f54d5db994531c5e6daa13.jpeg,"Iced Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
ef921bc44d7888663368debba7f0.jpeg,"Coffee, brewed, blend of regular and decaffeinated",{'coffee'},N,NA,NA,NA,{'coffee'},NA
5ee4d9994e91be26129b7fe07ae4.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
d02802a04d0d9fdfc254c97b317c.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
541cfb5245ee8c8408e7c6e372aa.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
ed89f0774b30801ef3079d6ce0a1.jpeg,Frozen coffee drink,{'coffee'},N,NA,NA,NA,{'coffee'},NA
a8c9dbec4bcd8ad1825bebdba89c.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
da0a2dc94e7a98c47119ceb102d3.jpeg,"Coffee, brewed",{'coffee'},N,NA,NA,NA,{'coffee'},NA
0582adf044ebb7de65dd6caa1a73.jpeg,"Coffee, brewed, Whiskey, Sugar, brown","{'coffee', 'whiskey', 'sugar'}",N,NA,NA,NA,"{'coffee', 'whiskey', 'sugar'}",NA
7946712b44d88da617fe4c3b8b27.jpeg,"Coffee, brewed, Milk, whole, Sugar, white, and water syrup","{'coffee', 'syrup', 'sugar', 'milk'}",N,NA,NA,NA,"{'coffee', 'sugar', 'milk'}",NA
3ca05e664962982f3c5d43c2dd42.jpeg,"Coffee, brewed, Milk, whole, Sugar, white, and water syrup","{'coffee', 'syrup', 'sugar', 'milk'}",N,NA,NA,NA,"{'coffee', 'sugar', 'milk'}",NA
f650f9c94b6699b5b3ee85092c60.jpeg,"Coffee, brewed, Milk, whole, Sugar, white, and water syrup","{'coffee', 'syrup', 'sugar', 'milk'}",N,NA,NA,NA,"{'coffee', 'sugar', 'milk'}",NA
b5f50f174c3688707ecef10c26ac.jpeg,"Coffee, brewed, Coffee creamer, liquid, fat free, sugar free, flavored","{'coffee', 'sugar'}",N,NA,NA,NA,"{'coffee', 'sugar'}",NA
3d3d690440dfb6acf9f14d117487.jpeg,"Coffee, brewed, decaffeinated, Coffee creamer, liquid, sugar free, flavored","{'coffee', 'sugar'}",N,NA,NA,NA,"{'coffee', 'sugar'}",NA
c58bca89414cb2815cbd7556a27b.jpeg,"Coffee, brewed, Sugar, white, granulated or lump","{'coffee', 'sugar'}",N,NA,NA,NA,"{'coffee', 'sugar'}",NA
9713ce174d7887864e0a9808b659.jpeg,"Coffee, brewed, Sugar, brown","{'coffee', 'sugar'}",N,NA,NA,NA,"{'coffee', 'sugar'}",NA
fe8919424e9c85548a4feabd5ca4.jpeg,"Coffee, brewed, Sugar, white, granulated or lump","{'coffee', 'sugar'}",N,NA,NA,NA,"{'coffee', 'sugar'}",NA
db440da6498d9517ccea2ab4ee21.jpeg,"Coffee, brewed, Milk, fat free (skim), Sugar, white, granulated or lump","{'coffee', 'sugar', 'milk'}",N,NA,NA,NA,"{'coffee', 'sugar', 'milk'}",NA
92143e0146cdb610c2869d5a17d6.jpeg,"Coffee, instant, reconstituted, Milk, whole, Sugar, white, granulated or lump","{'coffee', 'sugar', 'milk'}",N,NA,NA,NA,"{'coffee', 'sugar', 'milk'}",NA
9570d5644033b0dc4cecb8340afa.jpeg,"Coffee, brewed, Sugar, brown, Milk, NFS","{'coffee', 'sugar', 'milk'}",N,NA,NA,NA,"{'coffee', 'sugar', 'milk'}",NA
d74339804b8bb39f28ad9848f5fb.jpeg,"Coffee, brewed, Cream, half and half, Sugar, NFS","{'coffee', 'sugar', 'cream'}",N,NA,NA,NA,"{'coffee', 'sugar', 'cream'}",NA
b2283e5345f18377416714ed7df6.jpeg,"Coffee, brewed, Cream, half and half, Sugar, NFS","{'coffee', 'sugar', 'cream'}",N,NA,NA,NA,"{'coffee', 'sugar', 'cream'}",NA
bc903f1a45ba85b8545ef146c7e0.jpeg,"Coffee, brewed, Cream, half and half, Sugar, NFS","{'coffee', 'sugar', 'cream'}",N,NA,NA,NA,"{'coffee', 'sugar', 'cream'}",NA
c21ef220466ea311cc23f6393d1a.jpeg,"Coffee, brewed, Cream, half and half, Sugar, NFS","{'coffee', 'sugar', 'cream'}",N,NA,NA,NA,"{'coffee', 'sugar', 'cream'}",NA
a2a5b02345a59634a3209b20cfd0.jpeg,"Coffee, brewed, Soy milk","{'coffee', 'soy', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
9e55d46147278048f41642a04593.jpeg,"Coffee, brewed, Soy milk","{'coffee', 'soy', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
60fe5e3e4d068b19c31b48d48dee.jpeg,"Coffee, brewed, Soy milk","{'coffee', 'soy', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
34a9830f4afc8088559025d67fb0.jpeg,"Coffee, brewed, Milk, whole","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
734bbcf341ceb47625484ebf6336.jpeg,"Coffee, brewed, Milk, whole","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
e14bfc7e448698553f8c5bb0309d.jpeg,"Coffee, instant, reconstituted, Milk, NFS","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
65bf3bfc48a086388ee15177407d.jpeg,"Coffee, brewed, Milk, whole","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
534eb1a3431181b0a6e869247abb.jpeg,"Coffee, brewed, Coffee, brewed, Milk, whole","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
f886c4a74f61b00e0d3a827eae08.jpeg,"Coffee, brewed, Milk, whole","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
516406334c0f8fb71ea5d334082e.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
f792776b44d7af2608d747ab2619.jpeg,"Coffee, brewed, Milk, low fat (1%)","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
6bda161d4cdeb10f7421f515aa10.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
6db7c2b443e3835ed3ee882d9010.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
aad679cb45549c6b4a9d95a7e3e3.jpeg,"Milk, low fat (1%), Coffee, brewed","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
d0de0b2f49e6b5a58c1c5f496934.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
a02fb0744261a3694417e9fd37c8.jpeg,"Coffee, brewed, Milk, whole","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
a27ffcd947d39630fdc946ec93a6.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
6254f69f462898d55d0292a459e2.jpeg,"Coffee, instant, reconstituted, Milk, NFS","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
0864fc9040b4b84f9a5114394741.jpeg,"Coffee, brewed, Milk, whole","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
b396382b47e2a00248b431e662cf.jpeg,"Coffee, brewed, Milk, reduced fat (2%)","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
231b2279407da328845e4ad8eb75.jpeg,"Coffee, brewed, Milk, whole","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
75349515447a81c00915a4708c1c.jpeg,"Coffee, instant, reconstituted, Milk, NFS","{'coffee', 'milk'}",N,NA,NA,NA,"{'coffee', 'milk'}",NA
746e399b4b979ecb41c715b75bc7.jpeg,"Coffee, espresso, Almond milk, unsweetened, Coffee creamer, liquid, fat free, flavored","{'coffee', 'milk', 'espresso', 'almond'}",N,NA,NA,NA,"{'coffee', 'milk', 'almond'}",NA
279caf2c45618de2e7f46221901f.jpeg,"Almond milk, unsweetened, Coffee creamer, liquid, flavored, Coffee, espresso","{'coffee', 'milk', 'espresso', 'almond'}",N,NA,NA,NA,"{'coffee', 'milk', 'almond'}",NA
bbd3f5ff46dc991131895055c470.jpeg,"Coffee, brewed, Almond milk, unsweetened","{'coffee', 'milk', 'almond'}",N,NA,NA,NA,"{'coffee', 'milk', 'almond'}",NA
7028a1bb40e5baa525d1b2a44145.jpeg,"Iced Coffee, brewed, Almond milk, unsweetened","{'coffee', 'milk', 'almond'}",N,NA,NA,NA,"{'coffee', 'milk', 'almond'}",NA
a590f6e3443098f0460a7fce02af.jpeg,"Coffee, brewed, Almond milk, unsweetened","{'coffee', 'milk', 'almond'}",N,NA,NA,NA,"{'coffee', 'milk', 'almond'}",NA
e50867814562b266456a774f44e5.jpeg,"Coffee, Iced Latte, flavored","{'coffee', 'latte'}",N,NA,NA,NA,{'coffee'},NA
0a62d01f489fbbe6e2ec5ff8cd11.jpeg,"Coffee, Latte, nonfat, flavored","{'coffee', 'latte'}",N,NA,NA,NA,{'coffee'},NA
a93216914ef5ae9d760ac9db42a3.jpeg,"Coffee, Latte, flavored","{'coffee', 'latte'}",N,NA,NA,NA,{'coffee'},NA
0ec0ef18471e9315a030eb292c1d.jpeg,"Coffee, Iced Latte, flavored","{'coffee', 'latte'}",N,NA,NA,NA,{'coffee'},NA
ca9ddd47444b850b3827f33c6d4b.jpeg,"Coffee, Latte, nonfat","{'coffee', 'latte'}",N,NA,NA,NA,{'coffee'},NA
53ac4c884c2fb69835094ab097b0.jpeg,"Coffee, Latte, flavored","{'coffee', 'latte'}",N,NA,NA,NA,{'coffee'},NA
